driver_id,full_name,lat,lon,battery,timestamp,archived_at
DRV_004,Badou NDIAYE,14.766366,-17.504228,24,1771970250,2026-02-24T21:57:30.654509
DRV_001,Amadou BA,14.712603,-17.437787,60,1771970255,2026-02-24T21:57:35.656309
DRV_002,Mouhamed SOW,14.740993,-17.452491,59,1771970255,2026-02-24T21:57:35.728466
DRV_003,Ousmane DIOP,14.758128,-17.482547,9,1771970255,2026-02-24T21:57:35.793111
DRV_004,Badou NDIAYE,14.767566,-17.504077,92,1771970255,2026-02-24T21:57:35.812973
DRV_001,Amadou BA,14.713617,-17.438954,35,1771970260,2026-02-24T21:57:40.851904
DRV_002,Mouhamed SOW,14.739388,-17.452895,67,1771970260,2026-02-24T21:57:40.988969
DRV_003,Ousmane DIOP,14.757277,-17.482099,12,1771970260,2026-02-24T21:57:41.027738
DRV_004,Badou NDIAYE,14.769155,-17.503715,25,1771970260,2026-02-24T21:57:41.066994
DRV_001,Amadou BA,14.712845,-17.439974,59,1771970266,2026-02-24T21:57:46.102322
DRV_002,Mouhamed SOW,14.737485,-17.454113,99,1771970266,2026-02-24T21:57:46.141015
DRV_003,Ousmane DIOP,14.757548,-17.483998,12,1771970266,2026-02-24T21:57:46.184111
DRV_004,Badou NDIAYE,14.768735,-17.505141,29,1771970266,2026-02-24T21:57:46.199975
DRV_001,Amadou BA,14.71145,-17.439228,41,1771970271,2026-02-24T21:57:51.218344
DRV_002,Mouhamed SOW,14.738497,-17.452703,87,1771970271,2026-02-24T21:57:51.258725
DRV_003,Ousmane DIOP,14.75654,-17.485228,12,1771970271,2026-02-24T21:57:51.290607
DRV_004,Badou NDIAYE,14.769861,-17.503198,23,1771970271,2026-02-24T21:57:51.303517
DRV_001,Amadou BA,14.710341,-17.439834,64,1771970276,2026-02-24T21:57:56.327685
DRV_002,Mouhamed SOW,14.737498,-17.450757,100,1771970276,2026-02-24T21:57:56.381265
DRV_003,Ousmane DIOP,14.756976,-17.486367,5,1771970276,2026-02-24T21:57:56.400447
DRV_004,Badou NDIAYE,14.770767,-17.50317,44,1771970276,2026-02-24T21:57:56.425810
DRV_001,Amadou BA,14.711206,-17.438388,89,1771970281,2026-02-24T21:58:01.425556
DRV_002,Mouhamed SOW,14.736029,-17.451192,24,1771970281,2026-02-24T21:58:01.469186
DRV_003,Ousmane DIOP,14.757457,-17.485791,7,1771970281,2026-02-24T21:58:01.504668
DRV_004,Badou NDIAYE,14.7727,-17.504035,55,1771970281,2026-02-24T21:58:01.524854
DRV_001,Amadou BA,14.712467,-17.43903,90,1771970286,2026-02-24T21:58:06.552799
DRV_002,Mouhamed SOW,14.736077,-17.45234,95,1771970286,2026-02-24T21:58:06.575761
DRV_003,Ousmane DIOP,14.757001,-17.484735,8,1771970286,2026-02-24T21:58:06.592270
DRV_004,Badou NDIAYE,14.773813,-17.506003,79,1771970286,2026-02-24T21:58:06.609041
DRV_001,Amadou BA,14.711127,-17.438292,89,1771970291,2026-02-24T21:58:12.046340
DRV_002,Mouhamed SOW,14.737571,-17.453177,77,1771970291,2026-02-24T21:58:12.215291
DRV_003,Ousmane DIOP,14.757704,-17.484863,5,1771970292,2026-02-24T21:58:12.369573
DRV_004,Badou NDIAYE,14.772485,-17.505229,63,1771970292,2026-02-24T21:58:12.519372
DRV_001,Amadou BA,14.710104,-17.436751,24,1771970297,2026-02-24T21:58:17.674157
DRV_002,Mouhamed SOW,14.736506,-17.453234,96,1771970297,2026-02-24T21:58:17.840296
DRV_003,Ousmane DIOP,14.758487,-17.483619,10,1771970297,2026-02-24T21:58:17.928302
DRV_004,Badou NDIAYE,14.773069,-17.505096,100,1771970297,2026-02-24T21:58:17.971992
DRV_001,Amadou BA,14.71173,-17.436362,22,1771970302,2026-02-24T21:58:22.982981
DRV_002,Mouhamed SOW,14.73583,-17.451306,61,1771970302,2026-02-24T21:58:23.068253
DRV_003,Ousmane DIOP,14.756754,-17.481724,8,1771970302,2026-02-24T21:58:23.103167
DRV_004,Badou NDIAYE,14.774698,-17.50314,42,1771970303,2026-02-24T21:58:23.140169
DRV_001,Amadou BA,14.710407,-17.437958,61,1771970308,2026-02-24T21:58:28.256084
DRV_002,Mouhamed SOW,14.73713,-17.45221,56,1771970308,2026-02-24T21:58:28.361897
DRV_003,Ousmane DIOP,14.757221,-17.480559,12,1771970308,2026-02-24T21:58:28.412294
DRV_004,Badou NDIAYE,14.775719,-17.503508,38,1771970308,2026-02-24T21:58:28.434538
DRV_001,Amadou BA,14.710309,-17.438106,66,1771970313,2026-02-24T21:58:33.438590
DRV_002,Mouhamed SOW,14.736376,-17.451758,47,1771970313,2026-02-24T21:58:33.510555
DRV_003,Ousmane DIOP,14.757588,-17.47972,7,1771970313,2026-02-24T21:58:33.550377
DRV_004,Badou NDIAYE,14.776174,-17.503887,37,1771970313,2026-02-24T21:58:33.587077
DRV_001,Amadou BA,14.71013,-17.437246,85,1771970318,2026-02-24T21:58:38.592668
DRV_002,Mouhamed SOW,14.738298,-17.452007,59,1771970318,2026-02-24T21:58:38.671180
DRV_003,Ousmane DIOP,14.758291,-17.477777,10,1771970318,2026-02-24T21:58:38.709742
DRV_004,Badou NDIAYE,14.777584,-17.502319,82,1771970318,2026-02-24T21:58:38.759909
DRV_001,Amadou BA,14.711798,-17.437232,77,1771970323,2026-02-24T21:58:43.698259
DRV_002,Mouhamed SOW,14.739383,-17.452114,72,1771970323,2026-02-24T21:58:43.724755
DRV_003,Ousmane DIOP,14.759014,-17.476467,6,1771970323,2026-02-24T21:58:43.743584
DRV_004,Badou NDIAYE,14.77657,-17.503697,65,1771970323,2026-02-24T21:58:43.764542
DRV_001,Amadou BA,14.713708,-17.437259,78,1771970328,2026-02-24T21:58:49.153391
DRV_002,Mouhamed SOW,14.740486,-17.452009,20,1771970329,2026-02-24T21:58:49.248367
DRV_003,Ousmane DIOP,14.759777,-17.475501,9,1771970329,2026-02-24T21:58:49.308347
DRV_004,Badou NDIAYE,14.776304,-17.502273,41,1771970329,2026-02-24T21:58:49.414811
DRV_001,Amadou BA,14.712705,-17.438634,73,1771970334,2026-02-24T21:58:54.402258
DRV_002,Mouhamed SOW,14.738527,-17.453506,77,1771970334,2026-02-24T21:58:54.435662
DRV_003,Ousmane DIOP,14.760404,-17.476456,10,1771970334,2026-02-24T21:58:54.465647
DRV_004,Badou NDIAYE,14.776398,-17.50153,43,1771970334,2026-02-24T21:58:54.494649
DRV_001,Amadou BA,14.713765,-17.438945,84,1771970339,2026-02-24T21:58:59.519634
DRV_002,Mouhamed SOW,14.737604,-17.455452,49,1771970339,2026-02-24T21:58:59.571658
DRV_003,Ousmane DIOP,14.760033,-17.475181,5,1771970339,2026-02-24T21:58:59.610500
DRV_004,Badou NDIAYE,14.775554,-17.503067,54,1771970339,2026-02-24T21:58:59.641319
DRV_001,Amadou BA,14.715459,-17.437944,79,1771970344,2026-02-24T21:59:04.647937
DRV_002,Mouhamed SOW,14.737575,-17.454228,71,1771970344,2026-02-24T21:59:04.711050
DRV_003,Ousmane DIOP,14.759998,-17.475562,14,1771970344,2026-02-24T21:59:04.735163
DRV_004,Badou NDIAYE,14.77726,-17.503159,98,1771970344,2026-02-24T21:59:04.773050
DRV_001,Amadou BA,14.714975,-17.438336,66,1771970349,2026-02-24T21:59:09.801094
DRV_002,Mouhamed SOW,14.736128,-17.454167,69,1771970349,2026-02-24T21:59:09.838286
DRV_003,Ousmane DIOP,14.76153,-17.476307,6,1771970349,2026-02-24T21:59:09.873007
DRV_004,Badou NDIAYE,14.777196,-17.50423,76,1771970349,2026-02-24T21:59:09.890362
DRV_001,Amadou BA,14.714723,-17.437851,63,1771970354,2026-02-24T21:59:15.016331
DRV_002,Mouhamed SOW,14.737612,-17.454524,96,1771970355,2026-02-24T21:59:15.094590
DRV_003,Ousmane DIOP,14.761428,-17.477095,8,1771970355,2026-02-24T21:59:15.181850
DRV_004,Badou NDIAYE,14.777831,-17.502911,71,1771970355,2026-02-24T21:59:15.200049
DRV_001,Amadou BA,14.713081,-17.437405,70,1771970360,2026-02-24T21:59:20.195457
DRV_002,Mouhamed SOW,14.735917,-17.455895,87,1771970360,2026-02-24T21:59:20.289937
DRV_003,Ousmane DIOP,14.759533,-17.477669,9,1771970360,2026-02-24T21:59:20.348465
DRV_004,Badou NDIAYE,14.776653,-17.501477,97,1771970360,2026-02-24T21:59:20.380552
DRV_001,Amadou BA,14.714779,-17.436282,61,1771970365,2026-02-24T21:59:25.390747
DRV_002,Mouhamed SOW,14.735136,-17.455245,43,1771970365,2026-02-24T21:59:25.449759
DRV_003,Ousmane DIOP,14.759968,-17.477096,7,1771970365,2026-02-24T21:59:25.519130
DRV_004,Badou NDIAYE,14.775484,-17.501802,23,1771970365,2026-02-24T21:59:25.575537
DRV_001,Amadou BA,14.713507,-17.43698,49,1771970370,2026-02-24T21:59:30.570661
DRV_002,Mouhamed SOW,14.736528,-17.455417,41,1771970370,2026-02-24T21:59:30.642752
DRV_003,Ousmane DIOP,14.758083,-17.479051,8,1771970370,2026-02-24T21:59:30.669685
DRV_004,Badou NDIAYE,14.77553,-17.50137,20,1771970370,2026-02-24T21:59:30.707368
DRV_001,Amadou BA,14.713854,-17.438414,30,1771970375,2026-02-24T21:59:35.714940
DRV_002,Mouhamed SOW,14.73711,-17.456426,31,1771970375,2026-02-24T21:59:35.757470
DRV_003,Ousmane DIOP,14.759762,-17.477382,9,1771970375,2026-02-24T21:59:35.795499
DRV_004,Badou NDIAYE,14.777465,-17.501172,58,1771970375,2026-02-24T21:59:35.842018
DRV_001,Amadou BA,14.714081,-17.436685,20,1771970380,2026-02-24T21:59:40.818655
DRV_002,Mouhamed SOW,14.737675,-17.457406,39,1771970380,2026-02-24T21:59:40.916142
DRV_003,Ousmane DIOP,14.761483,-17.476231,10,1771970380,2026-02-24T21:59:40.971633
DRV_004,Badou NDIAYE,14.777932,-17.501004,33,1771970380,2026-02-24T21:59:40.994124
DRV_001,Amadou BA,14.712786,-17.435525,73,1771970385,2026-02-24T21:59:46.036784
DRV_002,Mouhamed SOW,14.736761,-17.456225,47,1771970386,2026-02-24T21:59:46.124423
DRV_003,Ousmane DIOP,14.760138,-17.477707,5,1771970386,2026-02-24T21:59:46.226699
DRV_004,Badou NDIAYE,14.776915,-17.501545,66,1771970386,2026-02-24T21:59:46.241965
DRV_001,Amadou BA,14.712401,-17.437295,94,1771970391,2026-02-24T21:59:51.388461
DRV_002,Mouhamed SOW,14.735824,-17.454322,58,1771970391,2026-02-24T21:59:51.418150
DRV_003,Ousmane DIOP,14.76127,-17.47822,14,1771970391,2026-02-24T21:59:51.451531
DRV_004,Badou NDIAYE,14.776523,-17.501625,59,1771970391,2026-02-24T21:59:51.467553
DRV_001,Amadou BA,14.710533,-17.436456,56,1771970396,2026-02-24T21:59:56.469551
DRV_002,Mouhamed SOW,14.736313,-17.454405,81,1771970396,2026-02-24T21:59:56.508689
DRV_003,Ousmane DIOP,14.762353,-17.477031,12,1771970396,2026-02-24T21:59:56.539056
DRV_004,Badou NDIAYE,14.776671,-17.501385,47,1771970396,2026-02-24T21:59:56.568388
DRV_001,Amadou BA,14.711987,-17.437922,23,1771970401,2026-02-24T22:00:01.573293
DRV_002,Mouhamed SOW,14.737959,-17.455736,62,1771970401,2026-02-24T22:00:01.606272
DRV_003,Ousmane DIOP,14.763771,-17.478892,7,1771970401,2026-02-24T22:00:01.697812
DRV_004,Badou NDIAYE,14.77864,-17.501011,98,1771970401,2026-02-24T22:00:01.720226
DRV_001,Amadou BA,14.710765,-17.43752,47,1771970406,2026-02-24T22:00:06.728012
DRV_002,Mouhamed SOW,14.736182,-17.455017,92,1771970406,2026-02-24T22:00:06.755572
DRV_003,Ousmane DIOP,14.765369,-17.477972,10,1771970406,2026-02-24T22:00:06.788885
DRV_004,Badou NDIAYE,14.777195,-17.501991,95,1771970406,2026-02-24T22:00:06.854268
DRV_001,Amadou BA,14.708992,-17.435838,54,1771970411,2026-02-24T22:00:11.854244
DRV_002,Mouhamed SOW,14.737214,-17.453308,21,1771970411,2026-02-24T22:00:11.906652
DRV_003,Ousmane DIOP,14.764428,-17.479189,10,1771970411,2026-02-24T22:00:11.933429
DRV_004,Badou NDIAYE,14.778031,-17.502683,45,1771970411,2026-02-24T22:00:11.964306
DRV_001,Amadou BA,14.709615,-17.434573,44,1771970416,2026-02-24T22:00:16.957140
DRV_002,Mouhamed SOW,14.739089,-17.452055,79,1771970416,2026-02-24T22:00:17.010002
DRV_003,Ousmane DIOP,14.764609,-17.477244,8,1771970416,2026-02-24T22:00:17.038082
DRV_004,Badou NDIAYE,14.778091,-17.503783,30,1771970416,2026-02-24T22:00:17.064775
DRV_001,Amadou BA,14.711035,-17.435226,39,1771970422,2026-02-24T22:00:22.077531
DRV_002,Mouhamed SOW,14.737672,-17.453283,72,1771970422,2026-02-24T22:00:22.116903
DRV_003,Ousmane DIOP,14.762739,-17.47813,13,1771970422,2026-02-24T22:00:22.149079
DRV_004,Badou NDIAYE,14.778452,-17.503541,36,1771970422,2026-02-24T22:00:22.161691
DRV_001,Amadou BA,14.712743,-17.435446,22,1771970427,2026-02-24T22:00:27.161401
DRV_002,Mouhamed SOW,14.738717,-17.451292,36,1771970427,2026-02-24T22:00:27.199014
DRV_003,Ousmane DIOP,14.76237,-17.478029,5,1771970427,2026-02-24T22:00:27.224844
DRV_004,Badou NDIAYE,14.779246,-17.50293,40,1771970427,2026-02-24T22:00:27.244947
DRV_001,Amadou BA,14.714025,-17.436476,27,1771970432,2026-02-24T22:00:32.240172
DRV_002,Mouhamed SOW,14.739158,-17.452754,36,1771970432,2026-02-24T22:00:32.283123
DRV_003,Ousmane DIOP,14.762558,-17.476568,5,1771970432,2026-02-24T22:00:32.306915
DRV_004,Badou NDIAYE,14.779975,-17.502455,76,1771970432,2026-02-24T22:00:32.389133
DRV_001,Amadou BA,14.714159,-17.438431,48,1771970437,2026-02-24T22:00:37.331999
DRV_002,Mouhamed SOW,14.738929,-17.453048,87,1771970437,2026-02-24T22:00:37.361674
DRV_003,Ousmane DIOP,14.760879,-17.477381,13,1771970437,2026-02-24T22:00:37.377339
DRV_004,Badou NDIAYE,14.77859,-17.503982,29,1771970437,2026-02-24T22:00:37.394150
DRV_001,Amadou BA,14.712391,-17.438888,100,1771970442,2026-02-24T22:00:42.404143
DRV_002,Mouhamed SOW,14.740523,-17.452153,74,1771970442,2026-02-24T22:00:42.463964
DRV_003,Ousmane DIOP,14.762057,-17.478783,10,1771970442,2026-02-24T22:00:42.536182
DRV_004,Badou NDIAYE,14.779054,-17.503859,99,1771970442,2026-02-24T22:00:42.551121
DRV_001,Amadou BA,14.71347,-17.440824,60,1771970447,2026-02-24T22:00:47.546215
DRV_002,Mouhamed SOW,14.742219,-17.453152,58,1771970447,2026-02-24T22:00:47.582417
DRV_003,Ousmane DIOP,14.760938,-17.480684,11,1771970447,2026-02-24T22:00:47.595214
DRV_004,Badou NDIAYE,14.778371,-17.505255,87,1771970447,2026-02-24T22:00:47.612897
DRV_001,Amadou BA,14.714528,-17.439091,29,1771970452,2026-02-24T22:00:52.616945
DRV_002,Mouhamed SOW,14.740632,-17.454076,92,1771970452,2026-02-24T22:00:52.669813
DRV_003,Ousmane DIOP,14.760253,-17.479774,6,1771970452,2026-02-24T22:00:52.686778
DRV_004,Badou NDIAYE,14.77767,-17.505451,31,1771970452,2026-02-24T22:00:52.706730
DRV_001,Amadou BA,14.714995,-17.438287,58,1771970457,2026-02-24T22:00:57.700599
DRV_002,Mouhamed SOW,14.742032,-17.452112,74,1771970457,2026-02-24T22:00:57.743677
DRV_003,Ousmane DIOP,14.759875,-17.481545,9,1771970457,2026-02-24T22:00:57.761965
DRV_004,Badou NDIAYE,14.778192,-17.50462,73,1771970457,2026-02-24T22:00:57.793731
DRV_001,Amadou BA,14.71679,-17.43646,45,1771970462,2026-02-24T22:01:02.855541
DRV_002,Mouhamed SOW,14.742485,-17.453105,76,1771970462,2026-02-24T22:01:02.906916
DRV_003,Ousmane DIOP,14.760572,-17.479753,5,1771970462,2026-02-24T22:01:02.935893
DRV_004,Badou NDIAYE,14.778811,-17.50408,52,1771970462,2026-02-24T22:01:02.962139
DRV_001,Amadou BA,14.717926,-17.437243,53,1771970467,2026-02-24T22:01:07.981112
DRV_002,Mouhamed SOW,14.742707,-17.452998,91,1771970467,2026-02-24T22:01:08.017610
DRV_003,Ousmane DIOP,14.758717,-17.479489,10,1771970467,2026-02-24T22:01:08.038481
DRV_004,Badou NDIAYE,14.777412,-17.506012,99,1771970467,2026-02-24T22:01:08.052670
DRV_001,Amadou BA,14.719071,-17.435582,63,1771970473,2026-02-24T22:01:13.045684
DRV_002,Mouhamed SOW,14.741314,-17.454514,35,1771970473,2026-02-24T22:01:13.074012
DRV_003,Ousmane DIOP,14.75943,-17.481204,9,1771970473,2026-02-24T22:01:13.090713
DRV_004,Badou NDIAYE,14.778989,-17.506216,43,1771970473,2026-02-24T22:01:13.117939
DRV_001,Amadou BA,14.717091,-17.434952,90,1771970478,2026-02-24T22:01:18.129537
DRV_002,Mouhamed SOW,14.740956,-17.455781,45,1771970478,2026-02-24T22:01:18.176892
DRV_003,Ousmane DIOP,14.759938,-17.481216,5,1771970478,2026-02-24T22:01:18.213015
DRV_004,Badou NDIAYE,14.779777,-17.505172,95,1771970478,2026-02-24T22:01:18.234885
DRV_001,Amadou BA,14.716846,-17.433015,92,1771970483,2026-02-24T22:01:23.265676
DRV_002,Mouhamed SOW,14.74094,-17.456942,46,1771970483,2026-02-24T22:01:23.338826
DRV_003,Ousmane DIOP,14.760441,-17.481444,14,1771970483,2026-02-24T22:01:23.372478
DRV_004,Badou NDIAYE,14.77846,-17.505226,65,1771970483,2026-02-24T22:01:23.395243
DRV_001,Amadou BA,14.717869,-17.432505,59,1771970488,2026-02-24T22:01:28.569112
DRV_002,Mouhamed SOW,14.739625,-17.457737,100,1771970488,2026-02-24T22:01:28.644766
DRV_003,Ousmane DIOP,14.759929,-17.483436,14,1771970488,2026-02-24T22:01:28.880858
DRV_004,Badou NDIAYE,14.779997,-17.506015,82,1771970488,2026-02-24T22:01:29.022863
DRV_001,Amadou BA,14.717586,-17.43298,65,1771970494,2026-02-24T22:01:34.124383
DRV_002,Mouhamed SOW,14.738713,-17.458523,52,1771970494,2026-02-24T22:01:34.216503
DRV_003,Ousmane DIOP,14.760326,-17.482266,5,1771970494,2026-02-24T22:01:34.311946
DRV_004,Badou NDIAYE,14.778189,-17.507765,46,1771970494,2026-02-24T22:01:34.346053
DRV_001,Amadou BA,14.717769,-17.431148,42,1771970499,2026-02-24T22:01:39.357458
DRV_002,Mouhamed SOW,14.73883,-17.459431,99,1771970499,2026-02-24T22:01:39.431836
DRV_003,Ousmane DIOP,14.762232,-17.481265,10,1771970499,2026-02-24T22:01:39.490338
DRV_004,Badou NDIAYE,14.780037,-17.508579,23,1771970499,2026-02-24T22:01:39.520785
DRV_001,Amadou BA,14.717004,-17.429292,57,1771970504,2026-02-24T22:01:44.519726
DRV_002,Mouhamed SOW,14.73767,-17.459611,84,1771970504,2026-02-24T22:01:44.610765
DRV_003,Ousmane DIOP,14.761157,-17.48099,5,1771970504,2026-02-24T22:01:44.639773
DRV_004,Badou NDIAYE,14.781018,-17.508858,27,1771970504,2026-02-24T22:01:44.690037
DRV_001,Amadou BA,14.717181,-17.42887,52,1771970509,2026-02-24T22:01:49.929781
DRV_002,Mouhamed SOW,14.738764,-17.458845,91,1771970510,2026-02-24T22:01:50.310316
DRV_003,Ousmane DIOP,14.760894,-17.481168,14,1771970510,2026-02-24T22:01:50.410128
DRV_004,Badou NDIAYE,14.781532,-17.507368,47,1771970510,2026-02-24T22:01:50.487161
DRV_001,Amadou BA,14.715715,-17.4298,32,1771970515,2026-02-24T22:01:55.531711
DRV_002,Mouhamed SOW,14.737897,-17.458251,69,1771970515,2026-02-24T22:01:55.568577
DRV_003,Ousmane DIOP,14.759222,-17.481436,5,1771970515,2026-02-24T22:01:55.643386
DRV_004,Badou NDIAYE,14.782289,-17.506352,32,1771970515,2026-02-24T22:01:55.715592
DRV_001,Amadou BA,14.713745,-17.431108,64,1771970520,2026-02-24T22:02:00.624466
DRV_002,Mouhamed SOW,14.739136,-17.456912,30,1771970520,2026-02-24T22:02:00.672061
DRV_003,Ousmane DIOP,14.759826,-17.480852,9,1771970520,2026-02-24T22:02:00.704638
DRV_004,Badou NDIAYE,14.782813,-17.507529,60,1771970520,2026-02-24T22:02:00.720287
DRV_001,Amadou BA,14.713857,-17.430172,20,1771970525,2026-02-24T22:02:05.726124
DRV_002,Mouhamed SOW,14.738604,-17.456011,82,1771970525,2026-02-24T22:02:05.784825
DRV_003,Ousmane DIOP,14.761579,-17.479386,14,1771970525,2026-02-24T22:02:05.808219
DRV_004,Badou NDIAYE,14.781936,-17.509494,92,1771970525,2026-02-24T22:02:05.835708
DRV_001,Amadou BA,14.714315,-17.431627,50,1771970530,2026-02-24T22:02:10.930899
DRV_002,Mouhamed SOW,14.736827,-17.457006,40,1771970530,2026-02-24T22:02:11.023506
DRV_003,Ousmane DIOP,14.761811,-17.481048,5,1771970530,2026-02-24T22:02:11.086892
DRV_004,Badou NDIAYE,14.781432,-17.511448,28,1771970531,2026-02-24T22:02:11.121000
DRV_001,Amadou BA,14.714641,-17.431992,76,1771970536,2026-02-24T22:02:16.150243
DRV_002,Mouhamed SOW,14.7387,-17.457829,65,1771970536,2026-02-24T22:02:16.198604
DRV_003,Ousmane DIOP,14.760595,-17.482211,6,1771970536,2026-02-24T22:02:16.258949
DRV_004,Badou NDIAYE,14.783141,-17.513445,40,1771970536,2026-02-24T22:02:16.353029
DRV_001,Amadou BA,14.714696,-17.430053,25,1771970541,2026-02-24T22:02:21.478825
DRV_002,Mouhamed SOW,14.739801,-17.459208,48,1771970541,2026-02-24T22:02:21.552679
DRV_003,Ousmane DIOP,14.762101,-17.480914,6,1771970541,2026-02-24T22:02:21.616350
DRV_004,Badou NDIAYE,14.781866,-17.511515,48,1771970541,2026-02-24T22:02:21.628466
DRV_001,Amadou BA,14.714434,-17.429833,87,1771970546,2026-02-24T22:02:26.617153
DRV_002,Mouhamed SOW,14.738512,-17.457716,65,1771970546,2026-02-24T22:02:26.662988
DRV_003,Ousmane DIOP,14.760413,-17.480656,14,1771970546,2026-02-24T22:02:26.689871
DRV_004,Badou NDIAYE,14.779885,-17.510166,21,1771970546,2026-02-24T22:02:26.701167
DRV_001,Amadou BA,14.714412,-17.428525,29,1771970551,2026-02-24T22:02:31.703247
DRV_002,Mouhamed SOW,14.740506,-17.458013,83,1771970551,2026-02-24T22:02:31.749124
DRV_003,Ousmane DIOP,14.758638,-17.478789,11,1771970551,2026-02-24T22:02:31.805822
DRV_004,Badou NDIAYE,14.780822,-17.510897,66,1771970551,2026-02-24T22:02:31.899794
DRV_001,Amadou BA,14.712565,-17.429103,89,1771970556,2026-02-24T22:02:37.025237
DRV_002,Mouhamed SOW,14.74127,-17.4578,65,1771970557,2026-02-24T22:02:37.057573
DRV_003,Ousmane DIOP,14.758738,-17.480087,13,1771970557,2026-02-24T22:02:37.098553
DRV_004,Badou NDIAYE,14.780554,-17.509143,99,1771970557,2026-02-24T22:02:37.124259
DRV_001,Amadou BA,14.712439,-17.428905,90,1771970562,2026-02-24T22:02:42.165512
DRV_002,Mouhamed SOW,14.741386,-17.457355,87,1771970562,2026-02-24T22:02:42.276668
DRV_003,Ousmane DIOP,14.759584,-17.479868,7,1771970562,2026-02-24T22:02:42.353003
DRV_004,Badou NDIAYE,14.781037,-17.510209,52,1771970562,2026-02-24T22:02:42.369839
DRV_001,Amadou BA,14.713151,-17.428817,55,1771970567,2026-02-24T22:02:47.384514
DRV_002,Mouhamed SOW,14.740285,-17.457762,65,1771970567,2026-02-24T22:02:47.435602
DRV_003,Ousmane DIOP,14.760739,-17.479109,10,1771970567,2026-02-24T22:02:47.473737
DRV_004,Badou NDIAYE,14.782952,-17.508549,87,1771970567,2026-02-24T22:02:47.501936
DRV_001,Amadou BA,14.711892,-17.429137,61,1771970572,2026-02-24T22:02:52.511551
DRV_002,Mouhamed SOW,14.740499,-17.458424,66,1771970572,2026-02-24T22:02:52.547051
DRV_003,Ousmane DIOP,14.760152,-17.479866,5,1771970572,2026-02-24T22:02:52.579625
DRV_004,Badou NDIAYE,14.781946,-17.509699,91,1771970572,2026-02-24T22:02:52.591763
DRV_001,Amadou BA,14.712786,-17.427373,88,1771970577,2026-02-24T22:02:57.711695
DRV_002,Mouhamed SOW,14.738839,-17.457983,43,1771970577,2026-02-24T22:02:57.757319
DRV_003,Ousmane DIOP,14.760321,-17.481543,5,1771970577,2026-02-24T22:02:57.896736
DRV_004,Badou NDIAYE,14.780878,-17.508703,25,1771970577,2026-02-24T22:02:57.995696
DRV_001,Amadou BA,14.711064,-17.428976,89,1771970583,2026-02-24T22:03:03.085202
DRV_002,Mouhamed SOW,14.740352,-17.459411,52,1771970583,2026-02-24T22:03:03.144274
DRV_003,Ousmane DIOP,14.762207,-17.480327,5,1771970583,2026-02-24T22:03:03.201258
DRV_004,Badou NDIAYE,14.782028,-17.508498,72,1771970583,2026-02-24T22:03:03.216191
DRV_001,Amadou BA,14.711898,-17.428606,48,1771970588,2026-02-24T22:03:08.260001
DRV_002,Mouhamed SOW,14.738442,-17.458252,47,1771970588,2026-02-24T22:03:08.295488
DRV_003,Ousmane DIOP,14.760657,-17.481297,6,1771970588,2026-02-24T22:03:08.345081
DRV_004,Badou NDIAYE,14.780864,-17.508328,39,1771970588,2026-02-24T22:03:08.369456
DRV_001,Amadou BA,14.713248,-17.429842,72,1771970593,2026-02-24T22:03:13.580294
DRV_002,Mouhamed SOW,14.738036,-17.458466,89,1771970593,2026-02-24T22:03:13.843796
DRV_003,Ousmane DIOP,14.76047,-17.479373,12,1771970593,2026-02-24T22:03:13.991186
DRV_004,Badou NDIAYE,14.781019,-17.507551,83,1771970593,2026-02-24T22:03:14.067177
DRV_001,Amadou BA,14.715009,-17.429904,99,1771970599,2026-02-24T22:03:19.117340
DRV_002,Mouhamed SOW,14.738948,-17.460265,56,1771970599,2026-02-24T22:03:19.184141
DRV_003,Ousmane DIOP,14.758722,-17.477848,14,1771970599,2026-02-24T22:03:19.205854
DRV_004,Badou NDIAYE,14.781219,-17.507802,51,1771970599,2026-02-24T22:03:19.227206
DRV_001,Amadou BA,14.713496,-17.431329,72,1771970604,2026-02-24T22:03:24.245461
DRV_002,Mouhamed SOW,14.738655,-17.461849,32,1771970604,2026-02-24T22:03:24.351434
DRV_003,Ousmane DIOP,14.757048,-17.479328,12,1771970604,2026-02-24T22:03:24.511485
DRV_004,Badou NDIAYE,14.77994,-17.508127,69,1771970604,2026-02-24T22:03:24.745357
DRV_001,Amadou BA,14.715434,-17.432853,68,1771970609,2026-02-24T22:03:29.846883
DRV_002,Mouhamed SOW,14.740153,-17.463722,86,1771970609,2026-02-24T22:03:29.888858
DRV_003,Ousmane DIOP,14.758586,-17.479811,12,1771970609,2026-02-24T22:03:29.930357
DRV_004,Badou NDIAYE,14.781174,-17.509258,36,1771970609,2026-02-24T22:03:29.956278
DRV_001,Amadou BA,14.714883,-17.433992,86,1771970614,2026-02-24T22:03:35.015932
DRV_002,Mouhamed SOW,14.740246,-17.462842,67,1771970615,2026-02-24T22:03:35.073719
DRV_003,Ousmane DIOP,14.760409,-17.478801,11,1771970615,2026-02-24T22:03:35.096142
DRV_004,Badou NDIAYE,14.781659,-17.50965,97,1771970615,2026-02-24T22:03:35.159446
DRV_001,Amadou BA,14.715608,-17.434635,98,1771970620,2026-02-24T22:03:40.171066
DRV_002,Mouhamed SOW,14.738293,-17.462034,55,1771970620,2026-02-24T22:03:40.209962
